formId,formTitle,state,wrapperName,wrapperDisplayName,coordinator,operator,conditionType,conditionValue,conditionDisplay,conditionDirection,conditionUnit,conditionPeriod,fieldDisplay,fieldName,fieldType,fieldTypeIsListType
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,nomwcN,European protected sites,,contains,Value,"a Special Protection Area (SPA), Special Area of Conservation (SAC) or Ramsar Site","Yes, a Special Protection Area (SPA), Special Area of Conservation (SAC) or Ramsar Site",,,,Will any protected sites be impacted by the activities you want to carry out?,CsJztO,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,srhubM,No LSE,,is,Value,false,No,,,, Is there a Likely Significant Effect (LSE) on the European designated sites?,pziWhK,YesNoField,false
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,PMluVj,SSSI,,contains,Value,"a National Nature Reserve (NNR), Site of Special Scientific Interest (SSSI) or, Area of Outstanding Natural Beauty (AONB)","Yes, a National Nature Reserve (NNR), Site of Special Scientific Interest (SSSI) or, Area of Outstanding Natural Beauty (AONB)",,,,Will any protected sites be impacted by the activities you want to carry out?,CsJztO,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,MbMUZj,Not protected site,,contains,Value,No protected sites will be impacted,No protected sites will be impacted,,,,Will any protected sites be impacted by the activities you want to carry out?,CsJztO,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,wNmTHd, High conservation significance,,is,Value,true,Yes,,,,Do the proposed works affect a roost of high conservation significance?,aVYjkO,YesNoField,false
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,,contains,Value,Disturb,Disturb,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,and,does not contain,Value,Damage breeding site,Damage breeding site,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,and,does not contain,Value,Damage breeding site,Damage breeding site,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,and,does not contain,Value,Destroy breeding site,Destroy breeding site,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,and,does not contain,Value,Damage resting place,Damage resting place,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,hRmICu,Disturbance only,and,does not contain,Value,Destroy resting place,Destroy resting place,,,,What licensable activity will you be carrying out?,LvAEno,CheckboxesField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,ESmqap,No - not all licensed activities were not made in line with the authorised site registration form,,is,Value,false,No,,,, Were all licensed activities carried out under this licence in line with the authorised site registration form?,JXUMdt,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,frTLAw,Yes - action made under this site registration,,is,Value,true,Yes,,,,Action taken under site registration,yGmgPy,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,RaEeSJ,Yes - used accredited agent to undertake licensed activities,,is,Value,true,Yes,,,,Accredited agents used,pENwMZ,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,UpZnNM,Yes - unexpected guidance was required,,is,Value,Yes - the unexpected guidance was required and followed,Yes - the unexpected guidance was required and followed,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,cHyCmD,yes - action taken that is not covered by site registration,,is,Value,true,Yes,,,,Did you take any action for bat species and roost types not covered by your site registration form?,RdWAUT,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,rnnipT,Yes - other evidence of bats found,,is,Value,true,Yes,,,,Was any other evidence of bats found while works were taking place which indicated other species or roost types may be present in the structures?,oHnDzl,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,BbKKAe,yes - there were accidental deaths,,is,Value,true,Yes,,,,Were there any accidental bat deaths?,TLpUlR,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,AbUgSM,Yes - compensation features are proposed,,is,Value,true,Yes,,,,Are compensation features proposed under this site registration.?,RgACZJ,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,WgzvEM,no - guidance not required,,is,Value,No - the unexpected guidance was not required,No - the unexpected guidance was not required,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,ZmpuKj,Report of action,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,qPsTUf,Claim compensation,,is,Value,Claim compensation,Claim compensation,,,,Purpose of report,FhVrxT,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,MmQgiz,No - compensation not completed in accordance with the authorised site registration form,,is,Value,false,No,,,,Compensation: Has the required compensation been completed in accordance with the authorised site registration form?,hcxYQw,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,NwUFxX,Report monitoring,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,xdHJff,Number of bats guidance for monitoring ,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,aljZLo,Number of bats guidance for reporting,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,YwXXXz,Other location for roosting bats,,is,Value,Other,Other,,,,Where were roosting bats or evidence of bats located?,lefFtN,RadiosField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,DASjuZ,Yes - made other surveys,,is,Value,true,Yes,,,,Did you make any other surveys?,tHfKYL,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,fYWIMC,Other survey and monitoring method used,,contains,Value,Other,Other,,,,Survey and monitoring methods used,ubsHDh,CheckboxesField,true
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,cyQVAU,no - site has not retained presence of roosting bats,,is,Value,false,No,,,,Has the site retained presence of roosting bats for all impacted species?,gqAJHH,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,DdxKGQ,yes - action made to resolve these issues,,is,Value,true,Yes,,,,Was any action made to resolve these issues?,qRuaPM,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,KjIIxy,yes - action made to resolve the bat abundance issues,,is,Value,true,Yes,,,,Was any action made to resolve the bat abundance issues?,QXUqJm,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,ZASEhK,no -  site not maintained or increased overall bat abundance levels for all impacted species,,is,Value,false,No,,,,Has the site maintained or increased overall bat abundance levels for all impacted species?,HMvraG,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,vKkZEN,no - site not maintained or increased the richness of bat species,,is,Value,false,No,,,,Has the site maintained or increased bat species richness?,tWXLgC,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,bQFfXb,yes - changes made to improve the richness of bat species,,is,Value,true,Yes,,,,Was any action made to improve the richness of bat species?,wOsdvR,YesNoField,false
673df615d67b62049afb0d8e,Report of compensation: earned recognition for bat mitigation licensing,draft,hxbPJu,other bat feature surveyed or monitored,,contains,Value,Other,Other,,,,Roost details: Bat features surveyed or monitored,eNGBUJ,CheckboxesField,true
